,Group.1,Group.2,Group.3,...1,SAMPLING_DATE,SITE,SITE_DISTANCE,FIELD.REP,OM.AREA.g.m2,ASH.AREA.g.m2,PHICOCYANIN.MG.M2,TOTAL.MG.M2.RITCHIE,As,Car,Cd,Cu,Fer.1,Mo,P,Pb,Se,Znr,As.1,Car.1,Cd.1,Cu.1,Fer.1.1,Mo.1,P.1,Pb.1,Se.1,Znr.1,SS.As,SS.Ca,SS.Cd,SS.Cu,SS.Fe,SS.Mo,SS.P,SS.Pb,SS.Se,SS.Zn,CL.As,CL.Ca,CL.Cd,CL.Cu,CL.Fe,CL.Mo,CL.P,CL.Pb,CL.Se,CL.Zn,TD.As,TD.Ca,TD.Cd,TD.Cu,TD.Fe,TD.Mo,TD.P,TD.Pb,TD.Se,TD.Zn
27,6/22/2021,GR,EPIL,22,6/22/2021,NA,64.82,3,14.15166764,59.29017814,30.56608917,35.03989622,0.075140235,132.6681089,0.006064474,0.628972957,18.83634625,0.001648411,2.675471328,0.094091792,0.004260251,23.69543745,0.384862938,855.6897917,0.033479375,3.355406087,98.44963665,0.013443708,15.20648825,0.496472876,0.025259564,70.3544155,12.84995732,59098.23099,0.060416937,13.90725639,131.1604015,12.07525661,49.94399893,1.26508994,0.142143197,5.572453166,12.04164992,58857.9547,0.037943215,9.318526537,,12.07525661,42.86437718,0.304594294,0.142143197,3.573112979,11.07861273,56078.16017,0.032270945,,0.893056537,11.2267707,38.31534624,0.162391533,0.128457399,2.753237896
34,6/22/2021,WS,EPIL,8.4,6/22/2021,NA,0,3,9.838670442,53.6774008,16.85451351,23.71704004,0.093115942,77.20611916,0.003636924,0.623207729,20.79057971,0.00491752,2.088703704,0.078926731,0.004142438,20.51166667,0.777189474,637.8444154,0.030283357,5.251946621,174.9753573,0.04084886,17.3854744,0.665919474,0.034257215,165.8556867,12.90683137,50014.60911,0.033927077,5.72370507,116.0729088,19.63937721,95.5127819,0.525357806,0.150406372,2.574909322,12.00705689,48149.2225,0.017703497,4.575401795,23.81657906,17.61530475,69.59671117,0.225761604,0.126997065,2.574909322,10.92966822,31520.2563,0.014483843,3.289832296,1.675795996,17.57099456,52.27573716,0.163006529,0.105693162,1.363533802
20,6/22/2021,GC,EPIL,18.83333333,6/22/2021,NA,89.22,2.666666667,7.682113386,19.72099037,29.7969269,29.28408004,0.033018761,146.600012,0.004837305,0.242720232,9.329701045,0.000467997,2.175439413,0.04324479,0.003515056,8.383490012,0.254455042,1120.950482,0.036977467,1.861480301,71.89326864,0.003528105,16.6171493,0.328217923,0.026499063,67.32484286,9.938812509,54882.01793,0.044574112,,156.638577,6.751938948,52.77232571,1.030440871,0.145710188,8.226902983,8.872760222,54882.01793,0.026404921,,23.42879731,6.751938948,46.57525714,0.302618789,0.145710188,8.226902983,7.991082317,47860.89366,0.021627081,4.649268471,0.641500704,6.277172244,45.17464808,0.167812833,0.096693384,1.716684255
71,6/22/2021,GC,FILA,318,6/22/2021,NA,89.22,1,4.946957858,7.885988876,NA,4.097101234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.938812509,54882.01793,0.044574112,,156.638577,6.751938948,52.77232571,1.030440871,0.145710188,8.226902983,8.872760222,54882.01793,0.026404921,,23.42879731,6.751938948,46.57525714,0.302618789,0.145710188,8.226902983,7.991082317,47860.89366,0.021627081,4.649268471,0.641500704,6.277172244,45.17464808,0.167812833,0.096693384,1.716684255
16,8/3/2021,DL,EPIL,105,8/3/2021,NA,44.9,3,8.212805306,34.40038799,12.77376272,43.81623153,0.033462666,271.5092257,0.006202083,0.776456247,19.71315608,0.004871999,2.410535306,0.093336846,0.011104772,18.49496237,0.261060958,2131.471873,0.048706443,6.056015509,153.4309584,0.038155676,18.82870404,0.727078132,0.087250212,143.3661367,14.3005161,76458.18136,0.075747537,15.26767875,157.6809961,7.43468161,16.95550163,1.324702213,0.287672602,10.19223691,12.39680685,75944.1939,0.039818325,8.255989918,20.77378254,7.43468161,6.384603835,0.192807557,0.239146608,7.066552601,12.39680685,70691.31803,0.036858811,4.415477038,0.998792364,6.978384416,6.384603835,0.068899517,0.239146608,4.623640181
13,6/22/2021,DL,EPIL,17,6/22/2021,NA,44.9,3,15.59642641,36.17579156,30.88449263,39.50604376,0.055234247,57.63958071,0.003183589,0.48958454,15.91868051,0.00195026,2.103957552,0.074475651,0.003246313,14.49998974,0.853697798,871.3542888,0.049835958,7.612996069,248.2506653,0.032969916,33.48794851,1.164360707,0.052269476,206.0917754,12.81938004,54436.67293,0.050544452,14.03358018,133.664967,13.0939943,45.09788841,1.038128123,0.122942172,4.881509423,11.52418701,52941.53361,0.030590594,8.103007787,19.0230195,12.91684143,32.1674882,0.281228127,0.122715272,3.401555901,11.44683498,49979.47914,0.022115906,4.873466893,0.855182464,12.44574943,31.43901176,0.147037123,0.122715272,1.422121396
35,7/7/2021,WS,EPIL,36.8,7/7/2021,NA,0,3,7.805485518,24.24589798,9.020649593,21.85942205,0.069576291,77.67117842,0.003382705,0.453697935,13.7732076,0.006886526,2.240765524,0.073026982,0.011046385,69.6936797,0.529201144,552.0698099,0.026936102,3.494050205,105.7380556,0.049267365,19.1985931,0.657822813,0.069252726,433.5533689,11.01401062,69916.86871,0.027464676,8.371134504,77.52444759,25.44492333,83.36660081,0.144424108,0.219388764,3.938742688,10.82049966,69916.86871,0.019654866,7.714183547,16.14269759,25.44492333,56.08866996,0.102894427,0.11373993,3.938742688,10.82049966,69916.86871,0.019654866,,1.147265885,25.44492333,56.08866996,0.048172727,0.086415387,3.938742688
17,8/17/2021,DL,EPIL,130,8/17/2021,NA,44.9,3,7.693571374,40.48761958,16.61358008,25.12240466,0.021777493,160.0605064,0.002466689,0.697565254,14.83444038,0.005211438,1.397747881,0.077865122,0.007026185,36.75884423,0.164419202,1089.943679,0.017644143,4.807098088,102.0760637,0.034453998,9.249907364,0.535903857,0.046237001,232.9614154,13.81730553,81819.56108,0.049999307,12.10165099,113.0123136,22.28331083,26.51571377,1.508762478,0.217214907,10.93380775,13.22476649,77669.14157,0.033093226,7.056787763,16.04782931,22.28331083,26.51571377,1.508762478,0.217214907,10.93380775,12.18524145,75134.91984,0.030997567,3.39182245,,19.98145253,26.51571377,0.226445993,0.217214907,4.331936254
14,7/7/2021,DL,EPIL,43,7/7/2021,NA,44.9,3,12.08268235,56.76147031,12.47038325,22.11598846,0.062977746,87.77796019,0.004248428,0.608494102,14.03843724,0.001403032,1.353772509,0.088351934,0.005906083,30.45206842,0.759733031,1054.053322,0.049408575,7.301468106,169.4326206,0.016739852,15.78703156,1.094635053,0.068687243,353.8201626,12.80077676,63942.02563,0.048547271,9.616945001,97.56966832,14.29350691,58.296512,0.682134351,0.249435643,8.031211959,12.78669291,63942.02563,0.035585433,6.517634143,14.81179243,14.29350691,29.10502018,0.509215895,0.156962149,8.031211959,11.40356631,63942.02563,0.033301572,3.185191132,0.829712123,13.10256508,29.10502018,0.228483834,0.150799307,2.6805463
29,7/20/2021,GR,EPIL,81,7/20/2021,NA,64.82,3,19.32857376,112.4986199,29.96045266,57.51180311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.76774847,64011.09254,0.03852041,8.139114273,79.38316671,8.098811915,32.16694725,0.297722884,0.276064777,3.872021589,11.93670384,63735.54242,0.03852041,6.822151703,14.79318473,8.098811915,14.8847409,0.227635514,0.183302009,3.614477237,11.16491357,58167.69772,0.026214843,2.773362369,2.290534831,7.50269646,14.8847409,0.052725595,0.183302009,2.219125835
21,7/7/2021,GC,EPIL,53,7/7/2021,NA,89.22,3,8.870821198,42.08963339,18.52736809,23.02185046,0.052338423,106.8714075,0.004208453,0.420452381,15.6496084,0.001524868,2.178516009,0.067562495,0.011453056,62.47470828,0.420285299,720.7178114,0.029801572,3.191877837,113.0217253,0.013776919,15.51254119,0.515169767,0.103476357,564.9540963,10.92391646,60380.45919,0.042804967,7.844952931,98.73681116,6.995522032,46.80774356,1.193324403,0.191992081,3.888996397,10.92391646,60380.45919,0.033004134,6.417527664,14.73750256,6.995522032,40.91258426,1.193324403,0.139455209,3.042349894,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
49,7/7/2021,GC,EPIP,242.5,7/7/2021,NA,89.22,3.5,1.305830666,6.208358889,1.882383769,2.126496676,0.052375884,45.64625609,0.002943779,0.51653942,19.06141008,0.001151929,1.954515596,0.079024228,0.008651967,47.88781974,0.073954552,60.48096497,0.004209736,0.746509635,26.35899009,0.001490176,2.530357739,0.113153706,0.01119249,60.40707498,10.92391646,60380.45919,0.042804967,7.844952931,98.73681116,6.995522032,46.80774356,1.193324403,0.191992081,3.888996397,10.92391646,60380.45919,0.033004134,6.417527664,14.73750256,6.995522032,40.91258426,1.193324403,0.139455209,3.042349894,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
72,7/7/2021,GC,FILA,334,7/7/2021,NA,89.22,3,85.59689281,303.3990207,NA,89.7416759,0.016952161,17.42216037,0.001039178,0.15808978,8.291314082,0.000994101,1.148011697,0.028436223,0.000715134,0.247664021,1.631883899,1554.713197,0.09898257,15.06866968,751.0324685,0.08205661,103.4289528,2.593523922,0.05692113,23.37549086,10.92391646,60380.45919,0.042804967,7.844952931,98.73681116,6.995522032,46.80774356,1.193324403,0.191992081,3.888996397,10.92391646,60380.45919,0.033004134,6.417527664,14.73750256,6.995522032,40.91258426,1.193324403,0.139455209,3.042349894,10.19000559,57561.88975,0.025913214,2.952356151,0.901156391,6.414796979,23.98911113,0.388403721,0.139455209,1.664227135
1,6/22/2021,BG,EPIL,10.66666667,6/22/2021,NA,144.32,2.666666667,8.899037468,64.22728493,14.94955672,21.79040367,0.04113007,68.73571416,0.003959834,0.427754352,16.29375136,0.000465748,1.518692812,0.074212203,0.003498155,4.354358485,0.366478932,502.853314,0.032621558,3.804992036,148.9394759,0.002831969,12.52913228,0.644090097,0.02127049,23.76692336,10.856141,71500.29627,0.077890528,16.85714625,127.5913771,5.724900642,54.83578638,0.839074385,0.190325112,7.711198561,10.856141,62509.88728,0.032657122,7.796260275,14.4623344,5.724900642,54.63543796,0.28014247,0.190325112,2.869191236,9.172424893,59987.40641,0.026171449,4.727889424,0.505353738,5.551614795,49.57596445,0.159131928,0.138278275,1.034473371
39,6/22/2021,BG,EPIP,232.5,6/22/2021,NA,144.32,4.5,0.74476923,5.185324232,1.320147305,0.974062748,0.057118692,31.57183561,0.003067875,0.502947825,20.22767737,0.000656797,1.416068702,0.079419103,0.004933104,31.45875291,0.043199079,21.61228029,0.002487338,0.400536883,15.45451787,0.000381324,0.997716304,0.063578177,0.002864069,18.93999664,10.856141,71500.29627,0.077890528,16.85714625,127.5913771,5.724900642,54.83578638,0.839074385,0.190325112,7.711198561,10.856141,62509.88728,0.032657122,7.796260275,14.4623344,5.724900642,54.63543796,0.28014247,0.190325112,2.869191236,9.172424893,59987.40641,0.026171449,4.727889424,0.505353738,5.551614795,49.57596445,0.159131928,0.138278275,1.034473371
59,6/22/2021,BG,FILA,321.8333333,6/22/2021,NA,144.32,3,63.05246311,253.1856095,NA,195.4521515,0.00968241,5.677852475,0.000681496,0.095567578,4.983632508,0.000527141,0.710474499,0.016316041,0.000771461,0.177110488,0.707395519,406.7393974,0.050122147,7.061129037,346.3519708,0.038136792,52.66660739,1.18902631,0.058892756,12.79572891,10.856141,71500.29627,0.077890528,16.85714625,127.5913771,5.724900642,54.83578638,0.839074385,0.190325112,7.711198561,10.856141,62509.88728,0.032657122,7.796260275,14.4623344,5.724900642,54.63543796,0.28014247,0.190325112,2.869191236,9.172424893,59987.40641,0.026171449,4.727889424,0.505353738,5.551614795,49.57596445,0.159131928,0.138278275,1.034473371
7,6/22/2021,BN,EPIL,22.8,6/22/2021,NA,167.82,3,8.765594775,65.65450596,21.39091809,18.42046916,0.024009524,51.54074923,0.002663924,0.274967917,11.34112383,0.000473224,2.888153632,0.049994576,0.003554315,3.895663748,0.234703208,411.7224431,0.022939821,2.691472972,110.6863484,0.003425769,24.28290567,0.473251317,0.025730434,26.47793128,10.56506158,62887.47531,0.045256025,10.68202712,120.6675003,5.524802792,58.737805,0.898875317,0.170843901,5.914260051,10.49623137,62146.99745,0.034718472,8.508007227,14.26511442,5.524802792,54.48708943,0.288947514,0.170843901,4.076511982,9.129827418,58558.30561,0.02445536,4.674474444,0.534254592,5.04339323,49.37642433,0.164101274,0.124652609,1.177282331
44,6/22/2021,BN,EPIP,234.6,6/22/2021,NA,167.82,3,3.554314693,37.66100405,5.186292315,3.009187272,0.047278684,25.47818233,0.00304532,0.456090848,19.3693115,0.000331767,1.326880326,0.078878695,0.002491853,14.1850816,0.181441854,82.80535169,0.012281527,1.821822235,72.58036638,0.001081514,4.411820708,0.314128386,0.00812315,46.29276379,10.56506158,62887.47531,0.045256025,10.68202712,120.6675003,5.524802792,58.737805,0.898875317,0.170843901,5.914260051,10.49623137,62146.99745,0.034718472,8.508007227,14.26511442,5.524802792,54.48708943,0.288947514,0.170843901,4.076511982,9.129827418,58558.30561,0.02445536,4.674474444,0.534254592,5.04339323,49.37642433,0.164101274,0.124652609,1.177282331
65,6/22/2021,BN,FILA,356.5714286,6/22/2021,NA,167.82,2.571428571,61.57621262,467.5703912,NA,147.4029579,0.013809911,9.589893769,0.001143127,0.133216278,7.121202599,0.000869009,1.707292581,0.024355711,0.001000116,0.321662533,0.861603374,514.9157919,0.070171888,8.783872198,479.5382693,0.048231931,61.61752395,1.632642902,0.073824297,20.73357036,10.56506158,62887.47531,0.045256025,10.68202712,120.6675003,5.524802792,58.737805,0.898875317,0.170843901,5.914260051,10.49623137,62146.99745,0.034718472,8.508007227,14.26511442,5.524802792,54.48708943,0.288947514,0.170843901,4.076511982,9.129827418,58558.30561,0.02445536,4.674474444,0.534254592,5.04339323,49.37642433,0.164101274,0.124652609,1.177282331
31,8/17/2021,GR,EPIL,135,8/17/2021,NA,64.82,3,6.382567077,21.58603126,20.47874531,20.11118334,0.004755203,161.019155,0.001610435,0.421058677,10.04289664,0.005576345,2.202496033,0.052929892,0.012617459,71.25990003,0.024688384,881.3745738,0.008641996,2.15534321,52.44827407,0.026345866,12.39611878,0.272524824,0.065508183,368.5519102,13.57569011,79118.9539,0.051950574,11.20779395,113.2637791,17.29665337,36.34778047,0.837690943,0.242272952,5.847300511,13.21725147,79118.9539,0.033131707,7.87159861,14.19281659,17.29665337,36.34778047,0.314893102,0.212948178,4.563072326,12.08750693,71782.54482,0.024794747,3.765338548,0.49338685,15.92229097,36.34778047,0.101165397,0.167550941,2.580406936
2,7/7/2021,BG,EPIL,53,7/7/2021,NA,144.32,3,17.1996094,101.2452386,21.13753286,34.93103471,0.06661487,87.17469112,0.006735735,0.733127698,27.20220011,0.001017121,1.947110612,0.118880768,0.00763944,32.76906739,1.618139145,1757.525106,0.152006054,18.10291656,672.7755901,0.019739972,43.33648591,2.905404074,0.148263951,675.6057966,11.91860001,72368.25596,0.039630996,8.139777923,100.1706202,6.723644102,41.2083206,0.741279001,0.241518162,3.934266901,11.91860001,72368.25596,0.037494976,8.139777923,14.01279694,6.723644102,41.2083206,0.741279001,0.196537562,3.396012108,11.22955237,68361.02235,0.029951625,3.169342167,0.468402153,4.983118962,18.96716008,0.260427849,0.171800112,1.601204624
40,7/7/2021,BG,EPIP,281.8,7/7/2021,NA,144.32,3,3.332559752,32.57303374,3.700228665,4.832144511,0.039382288,29.51485427,0.003123441,0.455776522,17.6978902,0.000499698,1.298064053,0.073517749,0.003119457,16.17060745,0.16846691,118.2747981,0.014072255,2.067760889,79.42780751,0.002376685,5.581575925,0.328426549,0.009352723,42.57973835,11.91860001,72368.25596,0.039630996,8.139777923,100.1706202,6.723644102,41.2083206,0.741279001,0.241518162,3.934266901,11.91860001,72368.25596,0.037494976,8.139777923,14.01279694,6.723644102,41.2083206,0.741279001,0.196537562,3.396012108,11.22955237,68361.02235,0.029951625,3.169342167,0.468402153,4.983118962,18.96716008,0.260427849,0.171800112,1.601204624
60,7/7/2021,BG,FILA,336,7/7/2021,NA,144.32,3,81.06869102,308.3060759,NA,179.6239809,0.023370841,21.63731386,0.001691875,0.269094603,8.928110484,0.000386551,1.232660373,0.033393162,0.000915798,0.412010679,1.698150565,1064.273657,0.11217559,18.50473932,602.7054147,0.025472827,76.87432971,2.282175619,0.043096132,27.82432732,11.91860001,72368.25596,0.039630996,8.139777923,100.1706202,6.723644102,41.2083206,0.741279001,0.241518162,3.934266901,11.91860001,72368.25596,0.037494976,8.139777923,14.01279694,6.723644102,41.2083206,0.741279001,0.196537562,3.396012108,11.22955237,68361.02235,0.029951625,3.169342167,0.468402153,4.983118962,18.96716008,0.260427849,0.171800112,1.601204624
37,8/3/2021,WS,EPIL,100,8/3/2021,NA,0,3,8.188252474,22.72972555,10.6229861,12.37133514,0.029895703,87.44574174,0.003167464,0.448428813,10.94292639,0.006595622,1.603482645,0.049544581,0.008069689,18.79652537,0.307600649,749.0226594,0.030159803,3.1338489,75.15603529,0.066640451,12.86289214,0.329608154,0.071220206,88.85057802,10.64215308,62224.02585,0.02585974,4.741788841,80.53033742,12.0785049,14.29974064,0.354315623,0.168726737,3.869526146,9.979028277,62224.02585,0.015263914,2.53808398,13.20968918,12.0785049,11.01422492,0.092593276,0.11425635,3.869526146,8.848734901,57413.05548,0.013941476,1.837303104,0.651213381,10.50665564,11.01422492,0.031955533,0.097385696,2.933762188
57,8/3/2021,WS,EPIP,267.5,8/3/2021,NA,0,2,0.37209232,0.861395181,0.628318657,1.622373031,0.003353023,106.9945355,0.004098361,0.25273224,7.482240437,0.013661202,1.740437158,0.025956284,0.020491803,29.94535519,0.001413267,45.09715663,0.001727419,0.106524183,3.153691609,0.005758064,0.733577344,0.010940321,0.008637096,12.62167611,10.64215308,62224.02585,0.02585974,4.741788841,80.53033742,12.0785049,14.29974064,0.354315623,0.168726737,3.869526146,9.979028277,62224.02585,0.015263914,2.53808398,13.20968918,12.0785049,11.01422492,0.092593276,0.11425635,3.869526146,8.848734901,57413.05548,0.013941476,1.837303104,0.651213381,10.50665564,11.01422492,0.031955533,0.097385696,2.933762188
